Sæson,KampID,Dato,Tid,Sted,Køn,Alder,Liga,Pulje,Hjemmehold,Udehold,Resultat,Dommer 1,Dommer 2
2025-2026,16932,2025-10-07,20:00,Strandby Fritidscenter Hal 1,Mænd,Senior,Pokalturnering Herrer 1/8,Vest,Strandby Tornados,Frederikshavn Blackhawks 2,8-13,Kim Falgren Vilger,Henrik Pedersen
2025-2026,16930,2025-10-09,19:30,Multicenter Sunds Hal 1,Mænd,Senior,Pokalturnering Herrer 1/8,Vest,Sunds Seahawks FC,Esbjerg Sharks,14-2,Paw Friis,Thomas Højgaard Jensen
2025-2026,16937,2025-10-07,19:00,Damagerhallen Hal 1,Mænd,Senior,Pokalturnering Herrer 1/8,Øst,Greve Floorball Club,Rungsted-Hørsholm FK,4-6,Jannik Engelhardt,Patrick Birckner
2025-2026,16936,2025-10-08,20:00,Pilehaveskolen Hal 1,Mænd,Senior,Pokalturnering Herrer 1/8,Øst,Vallensbæk Floorball,Copenhagen FC,0-5,,
2025-2026,16934,2025-10-10,18:45,Vanløse Hallerne Hal 2,Mænd,Senior,Pokalturnering Herrer 1/8,Øst,AK Akademi,Alliancen,4-8,Jannik Engelhardt,Patrick Birckner
2025-2026,16935,2025-10-29,20:00,Avedøre Idrætscenter Hal 1,Mænd,Senior,Pokalturnering Herrer 1/8,Øst,Hvidovre Attack Floorball Club 2,Benløse FC,0-17,Anders Regner Christiansen,Tobias Øvlisen
2025-2026,16155,,,Vanløse Hallerne Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,AK Akademi,Esbjerg Sharks,0-0,,
2025-2026,16072,2025-09-13,13:00,Abildgaard Hallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Frederikshavn Blackhawks,Sunds Seahawks FC,4-2,Kim Falgren Vilger,Torben Bach Rafn
2025-2026,16073,2025-09-13,14:00,Aab Hallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,AaB Floorball,Århus Floorball Klub,11-1,Thomas Højgaard Jensen,Paw Friis
2025-2026,16069,2025-09-13,16:00,Gl. Valbyhallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Copenhagen FC,Hvidovre Attack Floorball Club,9-2,Troels Arpe-Strøm,Ronni Søderberg Andersen
2025-2026,16070,2025-09-14,12:30,Vanløse Hallerne Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,AK Akademi,Rungsted-Hørsholm FK,3-11,Jannik Engelhardt,Patrick Birckner
2025-2026,16075,2025-09-17,19:30,Ringsted Sportscenter Hal A,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Benløse FC,AK Akademi,9-1,Troels Arpe-Strøm,Ronni Søderberg Andersen
2025-2026,16076,2025-09-19,19:00,Vanløse Hallerne Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Alliancen København,Copenhagen FC,5-3,Tobias Øvlisen,Niels Breitenbach
2025-2026,16078,2025-09-20,14:00,EFI Hallen Hal 2,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Esbjerg Sharks,Frederikshavn Blackhawks,3-11,Jeppe Kristiansen,Kaj Andersen
2025-2026,16077,2025-09-20,14:45,Multicenter Sunds Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Sunds Seahawks FC,AaB Floorball,4-3 SV,Paw Friis,Thomas Højgaard Jensen
2025-2026,16082,2025-09-23,19:30,TST Aktivcenter Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Århus Floorball Klub,Esbjerg Sharks,6-5 SV,Thomas Højgaard Jensen,Paw Friis
2025-2026,16124,2025-09-24,19:00,Vanløse Hallerne Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Alliancen København,Benløse FC,7-4,Jannik Engelhardt,Patrick Birckner
2025-2026,16083,2025-09-24,20:00,Aab Hallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,AaB Floorball,Frederikshavn Blackhawks,6-2,Kim Falgren Vilger,Torben Bach Rafn
2025-2026,16086,2025-09-27,10:45,Rødovre Stadionhal Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Rødovre FC,AK Akademi,6-2,Adam Kristoffersen,Remi Johansen
2025-2026,16085,2025-09-27,14:00,Avedøre Idrætscenter Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Hvidovre Attack Floorball Club,Copenhagen FC,3-8,Adam Kristoffersen,Remi Johansen
2025-2026,16088,2025-09-27,14:00,Vanløse Hallerne Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Alliancen København,Sunds Seahawks FC,6-2,Jannik Engelhardt,Patrick Birckner
2025-2026,16087,2025-09-27,15:00,Ringsted Sportscenter Hal A,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Benløse FC,AaB Floorball,8-7,Anders Regner Christiansen,Niels Breitenbach
2025-2026,16089,2025-09-28,13:00,Hørsholm Idrætspark Stadion og Haller Hallen,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Rungsted-Hørsholm FK,Frederikshavn Blackhawks,1-5,Troels Arpe-Strøm,Ronni Søderberg Andersen
2025-2026,16084,2025-10-01,19:30,EFI Hallen Efi Hal Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Esbjerg Sharks,Århus Floorball Klub,1-11,Jeppe Kristiansen,Kaj Andersen
2025-2026,16081,2025-10-03,19:00,Vanløse Hallerne Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Alliancen København,Rungsted-Hørsholm FK,5-4,Tobias Pauli Schmidt,Steffen Leholk
2025-2026,16090,2025-10-04,13:00,TST Aktivcenter Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Århus Floorball Klub,Rødovre FC,1-4,Kim Falgren Vilger,Torben Bach Rafn
2025-2026,16094,2025-10-04,14:00,Multicenter Sunds Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Sunds Seahawks FC,Benløse FC,9-8,Paw Friis,Thomas Højgaard Jensen
2025-2026,16091,2025-10-04,16:00,Gl. Valbyhallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Copenhagen FC,Esbjerg Sharks,8-1,Jannik Engelhardt,Patrick Birckner
2025-2026,16092,2025-10-05,14:00,Vanløse Hallerne Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,AK Akademi,Hvidovre Attack Floorball Club,7-4,Tobias Pauli Schmidt,Ken Børge Poulsen
2025-2026,16080,2025-10-07,19:30,Gl. Valbyhallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Copenhagen FC,Rødovre FC,4-3 SV,Niels Breitenbach,Tobias Øvlisen
2025-2026,16074,2025-10-08,19:45,Rødovre Stadionhal Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Rødovre FC,Hvidovre Attack Floorball Club,8-6,Tobias Pauli Schmidt,Steffen Leholk
2025-2026,16100,2025-10-11,13:00,TST Aktivcenter Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Århus Floorball Klub,Sunds Seahawks FC,1-7,Jeppe Kristiansen,Kaj Andersen
2025-2026,16099,2025-10-11,14:00,Aab Hallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,AaB Floorball,Esbjerg Sharks,14-2,Kim Falgren Vilger,Torben Bach Rafn
2025-2026,16096,2025-10-11,14:00,Avedøre Idrætscenter Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Hvidovre Attack Floorball Club,Benløse FC,1-16,Tobias Pauli Schmidt,Steffen Leholk
2025-2026,16097,2025-10-12,15:30,Hørsholm Idrætspark Stadion og Haller Hallen,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Rungsted-Hørsholm FK,Rødovre FC,7-4,Adam Kristoffersen,Remi Johansen
2025-2026,16102,2025-10-21,19:30,Gl. Valbyhallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Copenhagen FC,Benløse FC,2-8,Tobias Pauli Schmidt,Steffen Leholk
2025-2026,16104,2025-10-21,19:30,TST Aktivcenter Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Århus Floorball Klub,Frederikshavn Blackhawks,5-10,Paw Friis,Thomas Højgaard Jensen
2025-2026,16103,2025-10-22,19:45,Rødovre Stadionhal Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Rødovre FC,Alliancen København,2-5,Jannik Engelhardt,Patrick Birckner
2025-2026,16101,2025-10-22,20:00,Avedøre Idrætscenter Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Hvidovre Attack Floorball Club,Rungsted-Hørsholm FK,3-6,Remi Johansen,Adam Kristoffersen
2025-2026,16105,2025-10-23,20:00,Multicenter Sunds Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Sunds Seahawks FC,Esbjerg Sharks,18-4,Thomas Højgaard Jensen,Paw Friis
2025-2026,16108,2025-10-25,13:30,Gl. Valbyhallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Copenhagen FC,Rungsted-Hørsholm FK,2-4,Ronni Søderberg Andersen,Patrick Birckner
2025-2026,16079,2025-10-25,16:00,Vanløse Hallerne Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,AK Akademi,Hvidovre Attack Floorball Club,5-2,Adam Kristoffersen,Remi Johansen
2025-2026,16109,2025-10-25,16:30,Aab Hallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,AaB Floorball,Esbjerg Sharks,38-3,Jens Christian Skrubbeltrang,Jacob Frejlev
2025-2026,16110,2025-10-26,16:00,TST Aktivcenter Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Århus Floorball Klub,Sunds Seahawks FC,2-10,Paw Friis,Thomas Højgaard Jensen
2025-2026,16107,2025-10-27,18:45,Vanløse Hallerne Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Alliancen København,AK Akademi,16-1,Anders Regner Christiansen,Tobias Øvlisen
2025-2026,16115,2025-10-31,19:00,Vanløse Hallerne Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Alliancen København,Benløse FC,8-7 SV,Tobias Pauli Schmidt,Steffen Leholk
2025-2026,16114,2025-10-31,19:30,Arena Nord Idrætshallen,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Frederikshavn Blackhawks,AaB Floorball,4-2,Kim Falgren Vilger,Torben Bach Rafn
2025-2026,16113,2025-11-01,11:00,Rødovre Stadionhal Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Rødovre FC,Copenhagen FC,9-4,Jannik Engelhardt,Patrick Birckner
2025-2026,16112,2025-11-01,14:30,Avedøre Idrætscenter Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Hvidovre Attack Floorball Club,Esbjerg Sharks,5-1,Remi Johansen,Adam Kristoffersen
2025-2026,16116,2025-11-02,14:00,Hørsholm Idrætspark Stadion og Haller Hallen,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Rungsted-Hørsholm FK,Sunds Seahawks FC,7-8 SV,Tobias Pauli Schmidt,Steffen Leholk
2025-2026,16111,2025-11-02,14:00,Vanløse Hallerne Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,AK Akademi,Århus Floorball Klub,4-1,Anders Regner Christiansen,Tobias Øvlisen
2025-2026,16118,2025-11-12,19:00,Ringsted Sportscenter Hal A,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Benløse FC,Rungsted-Hørsholm FK,5-11,Troels Arpe-Strøm,Ronni Søderberg Andersen
2025-2026,16119,2025-11-12,19:00,Vanløse Hallerne Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Alliancen København,Hvidovre Attack Floorball Club,11-2,Remi Johansen,Adam Kristoffersen
2025-2026,16120,2025-11-12,19:30,EFI Hallen Efi Hal Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Esbjerg Sharks,Århus Floorball Klub,4-7,Jeppe Kristiansen,Kaj Andersen
2025-2026,16121,2025-11-12,19:30,Abildgaard Hallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Frederikshavn Blackhawks,AaB Floorball,3-5,Kim Falgren Vilger,Torben Bach Rafn
2025-2026,16125,2025-11-15,13:30,EFI Hallen Efi Hal Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Esbjerg Sharks,AaB Floorball,7-12,Thomas Højgaard Jensen,Jeppe Kristiansen
2025-2026,16123,2025-11-15,13:30,Rødovre Stadionhal Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Rødovre FC,AK Akademi,6-3,Jannik Engelhardt,Tobias Øvlisen
2025-2026,16095,2025-11-15,14:45,Abildgaard Hallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Frederikshavn Blackhawks,Alliancen København,0-1 SV,Torben Bach Rafn,Jacob Frejlev
2025-2026,16126,2025-11-18,20:00,Multicenter Sunds Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Sunds Seahawks FC,Århus Floorball Klub,14-2,Thomas Højgaard Jensen,Paw Friis
2025-2026,16131,2025-11-22,13:00,Multicenter Sunds Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Sunds Seahawks FC,Frederikshavn Blackhawks,5-2,Thomas Højgaard Jensen,Paw Friis
2025-2026,16128,2025-11-22,13:30,Gl. Valbyhallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Copenhagen FC,AK Akademi,8-3,Martin Skou Andersen,Martin Kirkholm Madsen
2025-2026,16129,2025-11-22,14:00,EFI Hallen Efi Hal Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Esbjerg Sharks,Rødovre FC,4-10,Jeppe Kristiansen,Michael Langendorff
2025-2026,16127,2025-11-22,14:00,TST Aktivcenter Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Århus Floorball Klub,Hvidovre Attack Floorball Club,4-2,Kim Falgren Vilger,Torben Bach Rafn
2025-2026,16130,2025-11-23,15:00,Aab Hallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,AaB Floorball,Alliancen København,6-2,Kim Falgren Vilger,Torben Bach Rafn
2025-2026,16136,2025-11-29,13:00,Multicenter Sunds Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Sunds Seahawks FC,AaB Floorball,4-5 SV,Thomas Højgaard Jensen,Paw Friis
2025-2026,16133,2025-11-29,13:30,Gl. Valbyhallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Copenhagen FC,Århus Floorball Klub,9-3,Anders Regner Christiansen,Niels Breitenbach
2025-2026,16134,2025-11-29,14:00,EFI Hallen Efi Hal Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Esbjerg Sharks,AK Akademi,3-13,Jeppe Kristiansen,Michael Langendorff
2025-2026,16138,2025-11-29,14:00,Vanløse Hallerne Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Alliancen København,Rungsted-Hørsholm FK,4-3 SV,Remi Johansen,Ronni Søderberg Andersen
2025-2026,16137,2025-11-29,17:00,Ringsted Sportscenter Hal B,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Benløse FC,Frederikshavn Blackhawks,4-3,Patrick Birckner,Jannik Engelhardt
2025-2026,16135,2025-11-30,15:00,Avedøre Idrætscenter Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Hvidovre Attack Floorball Club,Rødovre FC,5-6,Tobias Pauli Schmidt,Ken Børge Poulsen
2025-2026,16141,2025-12-03,19:00,Vanløse Hallerne Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,AK Akademi,Rødovre FC,2-10,Jannik Engelhardt,Patrick Birckner
2025-2026,16143,2025-12-03,19:30,EFI Hallen Efi Hal Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Esbjerg Sharks,Sunds Seahawks FC,3-20,Jeppe Kristiansen,Michael Langendorff
2025-2026,16140,2025-12-03,19:30,Hørsholm Idrætspark Stadion og Haller Hallen,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Rungsted-Hørsholm FK,Benløse FC,10-9,Adam Kristoffersen,Remi Johansen
2025-2026,16139,2025-12-03,20:00,Avedøre Idrætscenter Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Hvidovre Attack Floorball Club,Copenhagen FC,1-6,Ronni Søderberg Andersen,Troels Arpe-Strøm
2025-2026,16142,2025-12-03,20:00,Abildgaard Hallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Frederikshavn Blackhawks,Århus Floorball Klub,9-0,Kim Falgren Vilger,Torben Bach Rafn
2025-2026,16093,2025-12-06,16:00,Aab Hallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,AaB Floorball,Rungsted-Hørsholm FK,6-7,Torben Bach Rafn,Jacob Frejlev
2025-2026,16098,2025-12-08,19:00,Vanløse Hallerne Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,AK Akademi,Alliancen København,4-14,Jannik Engelhardt,Martin Kirkholm Madsen
2025-2026,16117,2025-12-10,19:00,Vanløse Hallerne Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,AK Akademi,Copenhagen FC,6-5,Jannik Engelhardt,Patrick Birckner
2025-2026,16132,2025-12-10,19:15,Ringsted Sportscenter Hal B,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Benløse FC,Rungsted-Hørsholm FK,3-7,Tobias Pauli Schmidt,Steffen Leholk
2025-2026,16147,2025-12-16,19:30,TST Aktivcenter Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Århus Floorball Klub,Frederikshavn Blackhawks,4-10,Jacob Qvortrup,Paw Friis
2025-2026,16148,2025-12-16,20:00,Multicenter Sunds Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Sunds Seahawks FC,Esbjerg Sharks,20-1,Thomas Højgaard Jensen,Jeppe Kristiansen
2025-2026,16146,2025-12-17,19:00,Vanløse Hallerne Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,AK Akademi,Benløse FC,9-7,Remi Johansen,Adam Kristoffersen
2025-2026,16144,2025-12-17,20:00,Avedøre Idrætscenter Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Hvidovre Attack Floorball Club,Rødovre FC,0-12,Anders Regner Christiansen,Tobias Øvlisen
2025-2026,16145,2025-12-18,19:30,Hørsholm Idrætspark Stadion og Haller Hallen,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Rungsted-Hørsholm FK,Alliancen København,7-9,Tobias Pauli Schmidt,Steffen Leholk
2025-2026,16149,2025-12-20,10:45,Rødovre Stadionhal Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Rødovre FC,Copenhagen FC,3-4 SV,Adam Kristoffersen,Remi Johansen
2025-2026,16152,2025-12-20,13:00,Multicenter Sunds Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Sunds Seahawks FC,Frederikshavn Blackhawks,4-5,Jeppe Kristiansen,Thomas Højgaard Jensen
2025-2026,16153,2025-12-20,13:00,TST Aktivcenter Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Århus Floorball Klub,AaB Floorball,4-20,Jacob Qvortrup,Paw Friis
2025-2026,16150,2025-12-21,13:00,Ringsted Sportscenter Hal A,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Benløse FC,Hvidovre Attack Floorball Club,5-2,Troels Arpe-Strøm,Ronni Søderberg Andersen
2025-2026,16151,2025-12-21,13:00,Hørsholm Idrætspark Stadion og Haller Hallen,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Rungsted-Hørsholm FK,AK Akademi,9-6,Jannik Engelhardt,Patrick Birckner
2025-2026,16156,2026-01-10,10:45,Rødovre Stadionhal Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Rødovre FC,Hvidovre Attack Floorball Club,10-5,Troels Arpe-Strøm,Ronni Søderberg Andersen
2025-2026,16157,2026-01-10,14:30,Aab Hallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,AaB Floorball,Sunds Seahawks FC,10-9 SV,Thomas Højgaard Jensen,William Enevold Ehmsen
2025-2026,16154,2026-01-10,15:30,Lystrup Idrætscenter Hal 3,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Århus Floorball Klub,Copenhagen FC,3-12,Jeppe Kristiansen,Steffen Leholk
2025-2026,16158,2026-01-10,16:00,Abildgaard Hallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Frederikshavn Blackhawks,Benløse FC,4-9,Torben Bach Rafn,Jacob Frejlev
2025-2026,16159,2026-01-11,13:00,Hørsholm Idrætspark Stadion og Haller Hallen,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Rungsted-Hørsholm FK,Alliancen København,5-6 SV,Steffen Leholk,Tobias Pauli Schmidt
2025-2026,16160,2026-01-13,19:30,TST Aktivcenter Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Århus Floorball Klub,Esbjerg Sharks,6-5,Paw Friis,Thomas Højgaard Jensen
2025-2026,16162,2026-01-16,19:00,Vanløse Hallerne Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,AK Akademi,Rødovre FC,4-5,Patrick Birckner,Jannik Engelhardt
2025-2026,16164,2026-01-17,13:30,Multicenter Sunds Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Sunds Seahawks FC,Alliancen København,4-5 SV,Jeppe Kristiansen,Jacob Frejlev
2025-2026,16165,2026-01-17,15:00,Abildgaard Hallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Frederikshavn Blackhawks,Rungsted-Hørsholm FK,7-3,Kim Falgren Vilger,Torben Bach Rafn
2025-2026,16163,2026-01-17,15:00,Aab Hallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,AaB Floorball,Benløse FC,10-2,Thomas Højgaard Jensen,Paw Friis
2025-2026,16161,2026-01-18,14:30,Gl. Valbyhallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Copenhagen FC,Hvidovre Attack Floorball Club,7-5,Remi Johansen,Adam Kristoffersen
2025-2026,16168,2026-01-21,19:00,Vanløse Hallerne Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Alliancen København,Rødovre FC,12-7,Jannik Engelhardt,Patrick Birckner
2025-2026,16169,2026-01-21,20:00,Abildgaard Hallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Frederikshavn Blackhawks,Sunds Seahawks FC,4-6,Kim Falgren Vilger,Torben Bach Rafn
2025-2026,16170,2026-01-21,20:00,Aab Hallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,AaB Floorball,Århus Floorball Klub,23-3,Paw Friis,Thomas Højgaard Jensen
2025-2026,16166,2026-01-22,19:30,Hørsholm Idrætspark Stadion og Haller Hallen,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Rungsted-Hørsholm FK,Hvidovre Attack Floorball Club,11-3,Adam Kristoffersen,Remi Johansen
2025-2026,16167,2026-01-22,19:30,Benløsehallen Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Benløse FC,Copenhagen FC,7-4,Troels Arpe-Strøm,Ronni Søderberg Andersen
2025-2026,16173,2026-01-24,12:00,Rødovre Stadionhal Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Rødovre FC,Århus Floorball Klub,12-6,Martin Skou Andersen,Martin Kirkholm Madsen
2025-2026,16172,2026-01-24,13:00,Avedøre Idrætscenter Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Hvidovre Attack Floorball Club,AK Akademi,2-6,Remi Johansen,Adam Kristoffersen
2025-2026,16171,2026-01-24,13:30,EFI Hallen Efi Hal Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Esbjerg Sharks,Copenhagen FC,4-14,Jeppe Kristiansen,Thomas Højgaard Jensen
2025-2026,16175,2026-01-24,14:00,Vanløse Hallerne Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Alliancen København,Frederikshavn Blackhawks,7-1,Steffen Leholk,Tobias Pauli Schmidt
2025-2026,16174,2026-01-24,17:00,Ringsted Sportscenter Hal B,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Benløse FC,Sunds Seahawks FC,6-4,Troels Arpe-Strøm,Ronni Søderberg Andersen
2025-2026,16176,2026-01-25,13:00,Hørsholm Idrætspark Stadion og Haller Hallen,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Rungsted-Hørsholm FK,AaB Floorball,5-7,Jannik Engelhardt,Patrick Birckner
2025-2026,16177,2026-01-30,19:00,Vanløse Hallerne Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,AK Akademi,Copenhagen FC,5-6,Martin Skou Andersen,Martin Kirkholm Madsen
2025-2026,16180,2026-01-31,13:30,Arena Nord Idrætshallen,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Frederikshavn Blackhawks,Sunds Seahawks FC,2-3 SV,Kim Falgren Vilger,Torben Bach Rafn
2025-2026,16181,2026-01-31,14:00,Vanløse Hallerne Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Alliancen København,AaB Floorball,4-2,Tobias Pauli Schmidt,Steffen Leholk
2025-2026,16178,2026-01-31,14:30,Avedøre Idrætscenter Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Hvidovre Attack Floorball Club,Århus Floorball Klub,4-2,Niels Breitenbach,Rasmus Nielsen
2025-2026,16179,2026-02-01,12:00,Rødovre Stadionhal Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Rødovre FC,Esbjerg Sharks,14-4,Jannik Engelhardt,Patrick Birckner
2025-2026,16182,2026-02-01,13:00,Hørsholm Idrætspark Stadion og Haller Hallen,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Rungsted-Hørsholm FK,Benløse FC,11-5,Remi Johansen,Adam Kristoffersen
2025-2026,16106,2026-02-18,19:30,Rødovre Stadionhal Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Rødovre FC,Benløse FC,4-3,Adam Kristoffersen,Remi Johansen
2025-2026,16185,2026-02-21,11:00,Rødovre Stadionhal Hal 1,Mænd,Senior,Unihoc Floorball Liga Herrer,Pulje 1,Rødovre FC,Rungsted-Hørsholm FK,,Troels Arpe-Strøm,Ronni Søderberg Andersen
