kampId,side,rowIndex,role,number,name,born,status
35961,AWAY,18,,97,Morten Handgaard,,closed
35317,HOME,0,,2,Jakob Ohlsson,,closed
35317,HOME,1,,3,Jon Precht-Sparre,,closed
35317,HOME,2,,8,Patrick Falkenberg Møller,,closed
35317,HOME,3,,10,Mads Kristensen,,closed
35317,HOME,4,,15,Jacob Hansen,,closed
35317,HOME,5,,16,Rasmus Bømervang,,closed
35317,HOME,6,,17,Jannik L. Dalkvist,,closed
35317,HOME,7,,19,Oliver Ruud,,closed
35317,HOME,8,,24,Jonas Hvid Nielsen,,closed
35317,HOME,9,,28,Victor Toftebjerg,,closed
35317,HOME,10,,31,Mathias S. Madsen,,closed
35317,HOME,11,,53,August Lunddahl Mathiassen,,closed
35317,HOME,12,,77,Andreas Kleczewski,,closed
35317,HOME,13,,79,Jacob Stenkilde,,closed
35317,HOME,14,,81,Otto Kjeld Bjørklund Jørgensen,,closed
35317,HOME,15,,87,Oliver Madsen,,closed
35317,HOME,16,,89,Rasmus Schjerlund Nielsen,,closed
35317,AWAY,0,,7,Jannick Strikert,,closed
35317,AWAY,1,,10,Nikolaj Parbo,,closed
35317,AWAY,2,,13,Michael Møller,,closed
35317,AWAY,3,,24,Magnus Bonne Lindevall,,closed
35317,AWAY,4,,28,Ole Tougaard,,closed
35317,AWAY,5,,29,Thomas Hvims,,closed
35317,AWAY,6,,44,Philippe Nielsen,,closed
35317,AWAY,7,,49,Kristian Kirk,,closed
35317,AWAY,8,,55,Mads Voldum,,closed
35317,AWAY,9,,59,Kim Thobiassen,,closed
35317,AWAY,10,,64,Niklas Petzke,,closed
35317,AWAY,11,,66,Jeppe Trier,,closed
35317,AWAY,12,,70,Johan Hagne,,closed
35317,AWAY,13,,71,Ondrej Ceska,,closed
35317,AWAY,14,,81,Jesper Schow,,closed
35316,HOME,0,,4,Malthe Kjær,,closed
35316,HOME,1,,5,Elias Suensen,,closed
35316,HOME,2,,6,Rasmus Rask Kjær Poulsen,,closed
35316,HOME,3,,8,Noah Vilsted,,closed
35316,HOME,4,,11,Zimon Peters,,closed
35316,HOME,5,,24,Mikkel Benjamin Christensen,,closed
35316,HOME,6,,32,Jonas Gylling,,closed
35316,HOME,7,,36,Mathias De Fries Olderkjær,,closed
35316,HOME,8,,40,Mathias Vestergaard,,closed
35316,HOME,9,,41,Philip Monin-Vangaa,,closed
35316,HOME,10,,44,Nikolaj Brixager,,closed
35316,HOME,11,,55,David Mathiasen,,closed
35316,HOME,12,,66,Jonas Mønsted,,closed
35316,HOME,13,,68,Malthe Winther,,closed
35316,HOME,14,,74,Nicholas Maccabe,,closed
35316,HOME,15,,75,Mark Bertram,,closed
35316,HOME,16,,87,Milan Adam,,closed
35316,HOME,17,,90,Nicolai Børner,,closed
35316,HOME,18,,98,Mathias Mortensen,,closed
35316,AWAY,0,,1,Rasmus Børger Petersen,,closed
35316,AWAY,1,,3,Charlie Petersen,,closed
35316,AWAY,2,,4,Tobias Børger Petersen,,closed
35316,AWAY,3,,5,Bertram Valiant Vinther,,closed
35316,AWAY,4,,7,Jon Beck Poulsen,,closed
35316,AWAY,5,,9,Frederik Mads Pil,,closed
35316,AWAY,6,,14,Josef Adnan,,closed
35316,AWAY,7,,17,Jonathan Stausholm Carlsen,,closed
35316,AWAY,8,,20,Noel Donde,,closed
35316,AWAY,9,,22,Christian Holmsteen,,closed
35316,AWAY,10,,23,Tobias Alexander Jensen,,closed
35316,AWAY,11,,27,Villads Bech Crawfurd,,closed
35316,AWAY,12,,31,Kasper Abildgaard,,closed
35316,AWAY,13,,50,Mikkel Riis,,closed
35316,AWAY,14,,63,Kalle Tamminen,,closed
35316,AWAY,15,,69,Elias Ford Holmberg,,closed
35316,AWAY,16,,77,Victor Holmsteen,,closed
35316,AWAY,17,,88,Bertram Carlsen,,closed
35316,AWAY,18,,97,Rasmus Engelhardt Frie,,closed
35320,HOME,0,,10,Nikolaj Parbo,,closed
35320,HOME,1,,13,Michael Møller,,closed
35320,HOME,2,,26,Frederik Trier Møller,,closed
35320,HOME,3,,28,Ole Tougaard,,closed
35320,HOME,4,,29,Thomas Hvims,,closed
35320,HOME,5,,44,Philippe Nielsen,,closed
35320,HOME,6,,49,Kristian Kirk,,closed
35320,HOME,7,,59,Kim Thobiassen,,closed
35320,HOME,8,,66,Jeppe Trier,,closed
35320,HOME,9,,70,Johan Hagne,,closed
35320,HOME,10,,71,Ondrej Ceska,,closed
35320,HOME,11,,72,Jesper Bjørneboe,,closed
35320,HOME,12,,81,Jesper Schow,,closed
35320,AWAY,0,,1,Mike Trolle Lind,,closed
35320,AWAY,1,,4,Lucas Madsen,,closed
35320,AWAY,2,,5,Simon Damsø,,closed
35320,AWAY,3,,6,Mathias Simon Thorsen,,closed
35320,AWAY,4,,7,Rasmus Madsen,,closed
35320,AWAY,5,,9,Mikkel Daae,,closed
35320,AWAY,6,,10,Andre Stich,,closed
35320,AWAY,7,,11,Marcus Texius Lysdal,,closed
35320,AWAY,8,,13,Kean Gissing,,closed
35320,AWAY,9,,14,Nicholas Filthuth,,closed
35320,AWAY,10,,19,Anders Grønborg,,closed
35320,AWAY,11,,21,Casper Lindhardt Christensen,,closed
35320,AWAY,12,,45,Jonas Nordheim,,closed
35320,AWAY,13,,47,Christian Sørensen,,closed
35320,AWAY,14,,55,Magnus Bonavent Rasmussen,,closed
35320,AWAY,15,,86,Casper Breitenbach,,closed
35320,AWAY,16,,89,Kenneth Danielsen,,closed
35320,AWAY,17,,90,Malthe Daae Christensen,,closed
35320,AWAY,18,,92,Frederik Kobberup,,closed
35320,AWAY,19,,99,Simon Kristensen,,closed
35319,HOME,0,,4,Malthe Kjær,,closed
35319,HOME,1,,5,Elias Suensen,,closed
35319,HOME,2,,6,Rasmus Rask Kjær Poulsen,,closed
35319,HOME,3,,10,Jeppe Huscher Andersen,,closed
35319,HOME,4,,11,Zimon Peters,,closed
35319,HOME,5,,24,Mikkel Benjamin Christensen,,closed
35319,HOME,6,,32,Jonas Gylling,,closed
35319,HOME,7,,40,Mathias Vestergaard,,closed
35319,HOME,8,,41,Philip Monin-Vangaa,,closed
35319,HOME,9,,44,Nikolaj Brixager,,closed
35319,HOME,10,,55,David Mathiasen,,closed
35319,HOME,11,,66,Jonas Mønsted,,closed
35319,HOME,12,,68,Malthe Winther,,closed
35319,HOME,13,,74,Nicholas Maccabe,,closed
35319,HOME,14,,75,Mark Bertram,,closed
35319,HOME,15,,87,Milan Adam,,closed
35319,HOME,16,,90,Nicolai Børner,,closed
35319,HOME,17,,90,Noah Vilsted,,closed
35319,HOME,18,,98,Mathias Mortensen,,closed
35319,AWAY,0,,2,Simon Lehnert,,closed
35319,AWAY,1,,10,Otto Ray Hernandez,,closed
35319,AWAY,2,,14,Kasper Nørregaard,,closed
35319,AWAY,3,,16,Sophus Ørnskov,,closed
35319,AWAY,4,,18,Kristoffer Fält,,closed
35319,AWAY,5,,19,Christian Niekrenz,,closed
35319,AWAY,6,,20,Tobias Gade Langsted,,closed
35319,AWAY,7,,23,Nicky Hindberg Clemmensen,,closed
35319,AWAY,8,,24,Christian Høj,,closed
35319,AWAY,9,,25,Sylvester Hesselager Malm,,closed
35319,AWAY,10,,27,Mads Hansen,,closed
35319,AWAY,11,,48,Nicklas Møller,,closed
35319,AWAY,12,,67,Daniel Mac Cabe,,closed
35319,AWAY,13,,88,Rasmus Ravn,,closed
35319,AWAY,14,,91,Lucas Sødergaard,,closed
35319,AWAY,15,,97,Daniel Hedegaard,,closed
35319,AWAY,16,,98,Jonas Bjerring Scherfig,,closed
35966,HOME,0,,7,Mads Sanderhoff,,closed
35966,HOME,1,,14,Frederik Sanderhoff,,closed
35966,HOME,2,,15,Mathias Olesen,,closed
35966,HOME,3,,19,Jonas Sønderby,,closed
35966,HOME,4,,22,Oliver Bager,,closed
35966,HOME,5,,27,Aleksander Nørgaard,,closed
35966,HOME,6,,31,Malte Borup,,closed
35966,HOME,7,,31,Malte Borup,,closed
35966,HOME,8,,36,Noa Læsø,,closed
35966,HOME,9,,44,Nicklaes André,,closed
35966,HOME,10,,56,Gustav Kibsdal,,closed
35966,HOME,11,,63,Kevin Linnerup,,closed
35966,HOME,12,,64,Mads Bundgaard Poulsen,,closed
35966,HOME,13,,64,Mads Bundgaard Poulsen,,closed
35966,HOME,14,,71,Malthe Saaby Hjelm,,closed
35966,HOME,15,,75,Oliver Frost,,closed
35966,HOME,16,,77,Oliver Laurits Bisgaard Vestermann,,closed
35966,HOME,17,,88,Rasmus Høegh Mortensen,,closed
35966,HOME,18,,89,Gustav Hviid,,closed
35966,HOME,19,,92,Thais Olesen Sørensen,,closed
35966,AWAY,0,,1,Mike Grunnet Bing,,closed
35966,AWAY,1,,6,Nicklas Dahl,,closed
35966,AWAY,2,,8,Nicklas Christoffersen,,closed
35966,AWAY,3,,10,Frederik Bøcker Jensen,,closed
35966,AWAY,4,,13,Jesper Pedersen,,closed
35966,AWAY,5,,15,Jannick Christoffersen,,closed
35966,AWAY,6,,21,Jesper Lykke,,closed
35966,AWAY,7,,22,Michael Lykke,,closed
35966,AWAY,8,,31,Rasmus Rasmussen,,closed
35966,AWAY,9,,56,Mikkel Hessellund,,closed
35966,AWAY,10,,94,Martin Kristoffersen,,closed
35966,AWAY,11,,97,Casper Beck Nielsen,,closed
35321,HOME,0,,2,Jakob Ohlsson,,closed
35321,HOME,1,,3,Jon Precht-Sparre,,closed
35321,HOME,2,,8,Patrick Falkenberg Møller,,closed
35321,HOME,3,,10,Mads Kristensen,,closed
35321,HOME,4,,15,Jacob Hansen,,closed
35321,HOME,5,,16,Rasmus Bømervang,,closed
35321,HOME,6,,17,Jannik L. Dalkvist,,closed
35321,HOME,7,,24,Jonas Hvid Nielsen,,closed
35321,HOME,8,,28,Victor Toftebjerg,,closed
35321,HOME,9,,31,Mathias S. Madsen,,closed
35321,HOME,10,,53,August Lunddahl Mathiassen,,closed
35321,HOME,11,,77,Andreas Kleczewski,,closed
35321,HOME,12,,79,Jacob Stenkilde,,closed
35321,HOME,13,,81,Otto Kjeld Bjørklund Jørgensen,,closed
35321,HOME,14,,87,Oliver Madsen,,closed
35321,HOME,15,,88,Magnus Møller,,closed
35321,HOME,16,,89,Rasmus Schjerlund Nielsen,,closed
35321,AWAY,0,,1,Andreas Nielsen Kielsen,,closed
35321,AWAY,1,,2,Søren Jønsson,,closed
35321,AWAY,2,,7,Anders Hans Sørensen,,closed
35321,AWAY,3,,8,Gustav Damgaard Larsen,,closed
35321,AWAY,4,,10,Jakub Lyskawa,,closed
35321,AWAY,5,,11,Kristers Kuznecovs,,closed
35321,AWAY,6,,13,Viktor Heinrichas,,closed
35321,AWAY,7,,17,Valdemar Jarløv,,closed
35321,AWAY,8,,19,William Palmqvist,,closed
35321,AWAY,9,,25,Nicolai Dahl Christiansen,,closed
35321,AWAY,10,,27,Alexander Tritsaris,,closed
35321,AWAY,11,,30,Sophus Gormsen,,closed
35321,AWAY,12,,48,Christian Espensen,,closed
35321,AWAY,13,,71,Emils Ziverts,,closed
35321,AWAY,14,,87,Nikolaj Hommel,,closed
35321,AWAY,15,,96,Kasper Kofoed,,closed
35969,HOME,0,,8,Vinoth Sivapalan,,closed
35969,HOME,1,,9,Victor Overholt,,closed
35969,HOME,2,,15,Nicklas Hedemand,,closed
35969,HOME,3,,18,Jacob Jensen Christensen,,closed
35969,HOME,4,,28,Emil Brouer Enevoldsen,,closed
35969,HOME,5,,30,Patrik Melis,,closed
35969,HOME,6,,33,Andreas Krogh Bendixen,,closed
35969,HOME,7,,33,Andreas Krogh Bendixen,,closed
35969,HOME,8,,33,Andreas Krogh Bendixen,,closed
35969,HOME,9,,61,Jeppe Viberg,,closed
35969,HOME,10,,62,Gustav Johannes Chatterton,,closed
35969,HOME,11,,66,Anton Bendsen,,closed
35969,HOME,12,,72,Peter Brandt Vand,,closed
35969,HOME,13,,77,Simon Lysdahl Sørensen,,closed
35969,HOME,14,,88,Vitus Kuskegaard,,closed
35969,HOME,15,,90,Jonas Palner Jensen,,closed
35969,AWAY,0,,1,Mike Grunnet Bing,,closed
35969,AWAY,1,,4,Patrick Kristensen,,closed
35969,AWAY,2,,6,Niklas Dahl,,closed
35969,AWAY,3,,10,Frederik Bøcker Jensen,,closed
35969,AWAY,4,,15,Jannick Christoffersen,,closed
35969,AWAY,5,,18,Adam Lin Dan Son,,closed
35969,AWAY,6,,21,Nicolas Kristensen,,closed
35969,AWAY,7,,22,Michael Lykke,,closed
35969,AWAY,8,,31,Rasmus Rasmussen,,closed
35969,AWAY,9,,45,Jesper Lykke,,closed
35969,AWAY,10,,56,Mikkel Hessellund,,closed
35969,AWAY,11,,73,Andrej Nociar,,closed
35969,AWAY,12,,97,Casper Beck Nielsen,,closed
35323,HOME,0,,4,Malthe Kjær,,closed
35323,HOME,1,,5,Elias Suensen,,closed
35323,HOME,2,,6,Rasmus Rask Kjær Poulsen,,closed
35323,HOME,3,,8,Noah Vilsted,,closed
35323,HOME,4,,10,Jeppe Huscher Andersen,,closed
35323,HOME,5,,11,Zimon Peters,,closed
35323,HOME,6,,24,Mikkel Benjamin Christensen,,closed
35323,HOME,7,,32,Jonas Gylling,,closed
35323,HOME,8,,40,Mathias Vestergaard,,closed
35323,HOME,9,,41,Philip Monin-Vangaa,,closed
35323,HOME,10,,44,Nikolaj Brixager,,closed
35323,HOME,11,,55,David Mathiasen,,closed
35323,HOME,12,,66,Jonas Mønsted,,closed
35323,HOME,13,,68,Malthe Winther,,closed
35323,HOME,14,,74,Nicholas Maccabe,,closed
35323,HOME,15,,75,Mark Bertram,,closed
35323,HOME,16,,87,Milan Adam,,closed
35323,HOME,17,,90,Nicolai Børner,,closed
35323,HOME,18,,98,Mathias Mortensen,,closed
35323,AWAY,0,,1,Andreas Nielsen Kielsen,,closed
35323,AWAY,1,,2,Søren Jønsson,,closed
35323,AWAY,2,,8,Gustav Damgaard Larsen,,closed
35323,AWAY,3,,9,Frederik Usterud,,closed
35323,AWAY,4,,10,Jakub Lyskawa,,closed
35323,AWAY,5,,11,Kristers Kuznecovs,,closed
35323,AWAY,6,,13,Viktor Heinrichas,,closed
35323,AWAY,7,,17,Valdemar Jarløv,,closed
35323,AWAY,8,,18,Julius Kjærgaard,,closed
35323,AWAY,9,,19,William Palmqvist,,closed
35323,AWAY,10,,25,Morten Ketelsen,,closed
35323,AWAY,11,,27,Alexander Tritsaris,,closed
35323,AWAY,12,,30,Sophus Gormsen,,closed
35323,AWAY,13,,48,Christian Espensen,,closed
35323,AWAY,14,,71,Emils Ziverts,,closed
35323,AWAY,15,,96,Kasper Kofoed,,closed
35967,HOME,0,,1,Mathias Saaby Hjelm,,closed
35967,HOME,1,,4,Viktor Gade,,closed
35967,HOME,2,,5,Nikolaj Fischer Hørby Jensen,,closed
35967,HOME,3,,7,Søren Bjerregaard,,closed
35967,HOME,4,,9,Frederik Tronderup Nielsen,,closed
35967,HOME,5,,10,Emil Kajgaard,,closed
35967,HOME,6,,15,Niklas Juul Jensen,,closed
35967,HOME,7,,17,Anders Tengnagel,,closed
35967,HOME,8,,22,Simon Erlandsen,,closed
35967,HOME,9,,23,Dennis Torp,,closed
35967,HOME,10,,27,Rasmus Bengtsson,,closed
35967,HOME,11,,60,Rasmus Overgaard,,closed
35967,HOME,12,,69,Mathias Hansen,,closed
35967,HOME,13,,71,Magnus Nyeng Jensen,,closed
35967,HOME,14,,81,Kasper Jensen,,closed
35967,HOME,15,,88,Mads Larsen,,closed
35967,HOME,16,,91,Niklas Andersen,,closed
35967,HOME,17,,92,Nicolai Flyvholm Pedersen,,closed
35967,HOME,18,,95,Frederik Lentz,,closed
35967,HOME,19,,98,Rasmus Larsen,,closed
35967,AWAY,0,,1,Mathias Holm Mikkelsen,,closed
35967,AWAY,1,,5,Kristoffer Handgaard,,closed
35967,AWAY,2,,7,Simon Møller,,closed
35967,AWAY,3,,9,Simon Lauridsen,,closed
35967,AWAY,4,,14,Mathias Lauridsen,,closed
35967,AWAY,5,,15,Andre Van Enckevort,,closed
35967,AWAY,6,,17,Johan Selleby,,closed
35967,AWAY,7,,23,Kristian Gadegaard,,closed
35967,AWAY,8,,24,Mikkel Falsig,,closed
35967,AWAY,9,,25,Jonas Højmark,,closed
35967,AWAY,10,,27,Nicholas Holm Mikkelsen,,closed
35967,AWAY,11,,37,Frederik Kjelgaard,,closed
35967,AWAY,12,,70,Viktor Nielsen,,closed
35967,AWAY,13,,71,Mads Lindbjerg Jespersen,,closed
35967,AWAY,14,,72,Daniel Ravn,,closed
35967,AWAY,15,,77,Mikkel Skov Nielsen,,closed
35967,AWAY,16,,93,Søren Olesen,,closed
35967,AWAY,17,,97,Morten Handgaard,,closed
35324,HOME,0,,1,Rasmus Børger Petersen,,closed
35324,HOME,1,,3,Charlie Petersen,,closed
35324,HOME,2,,5,Bertram Valiant Vinther,,closed
35324,HOME,3,,7,Jon Beck Poulsen,,closed
35324,HOME,4,,9,Frederik Mads Pil,,closed
35324,HOME,5,,14,Josef Adnan,,closed
35324,HOME,6,,17,Jonathan Stausholm Carlsen,,closed
35324,HOME,7,,20,Noel Donde,,closed
35324,HOME,8,,22,Christian Holmsteen,,closed
35324,HOME,9,,27,Villads Bech Crawfurd,,closed
35324,HOME,10,,31,Kasper Abildgaard,,closed
35324,HOME,11,,41,Rasmus Lilleballe Poulsen,,closed
35324,HOME,12,,42,Magnus Bidstrup-Mynster,,closed
35324,HOME,13,,50,Mikkel Riis,,closed
35324,HOME,14,,63,Kalle Tamminen,,closed
35324,HOME,15,,69,Elias Ford Holmberg,,closed
35324,HOME,16,,77,Victor Holmsteen,,closed
35324,HOME,17,,88,Bertram Carlsen,,closed
35324,HOME,18,,97,Rasmus Engelhardt Frie,,closed
35324,AWAY,0,,7,Jannick Strikert,,closed
35324,AWAY,1,,10,Nikolaj Parbo,,closed
35324,AWAY,2,,13,Michael Møller,,closed
35324,AWAY,3,,14,Thomas Hviid,,closed
35324,AWAY,4,,28,Ole Tougaard,,closed
35324,AWAY,5,,44,Philippe Nielsen,,closed
35324,AWAY,6,,49,Kristian Kirk,,closed
35324,AWAY,7,,66,Jeppe Trier,,closed
35324,AWAY,8,,70,Johan Hagne,,closed
35324,AWAY,9,,71,Ondrej Ceska,,closed
35324,AWAY,10,,81,Jesper Schow,,closed
35324,AWAY,11,,92,Emil Andersson,,closed
35324,AWAY,12,,97,Mads Voldum,,closed
35325,HOME,0,,1,Andreas Nielsen Kielsen,,closed
35325,HOME,1,,2,Søren Jønsson,,closed
35325,HOME,2,,7,Anders Hans Sørensen,,closed
35325,HOME,3,,8,Gustav Damgaard Larsen,,closed
35325,HOME,4,,9,Frederik Usterud,,closed
35325,HOME,5,,10,Jakub Lyskawa,,closed
35325,HOME,6,,11,Kristers Kuznecovs,,closed
35325,HOME,7,,13,Viktor Heinrichas,,closed
35325,HOME,8,,15,Morten Ketelsen,,closed
35325,HOME,9,,17,Valdemar Jarløv,,closed
35325,HOME,10,,18,Julius Kjærgaard,,closed
35325,HOME,11,,19,William Palmqvist,,closed
35325,HOME,12,,27,Alexander Tritsaris,,closed
35325,HOME,13,,30,Sophus Gormsen,,closed
35325,HOME,14,,48,Christian Espensen,,closed
35325,HOME,15,,71,Emils Ziverts,,closed
35325,HOME,16,,87,Nikolaj Hommel,,closed
35325,HOME,17,,96,Kasper Kofoed,,closed
35325,HOME,18,,98,Victor Hansen,,closed
35325,AWAY,0,,1,Mike Trolle Lind,,closed
35325,AWAY,1,,2,Mathias Fischer Hoerby Jensen,,closed
35325,AWAY,2,,4,Lucas Madsen,,closed
35325,AWAY,3,,5,Simon Damsø,,closed
35325,AWAY,4,,6,Mathias Simon Thorsen,,closed
35325,AWAY,5,,7,Rasmus Madsen,,closed
35325,AWAY,6,,9,Mikkel Daae,,closed
35325,AWAY,7,,10,Andre Stich,,closed
35325,AWAY,8,,11,Marcus Texius Lysdal,,closed
35325,AWAY,9,,12,Jannik Trolle,,closed
35325,AWAY,10,,14,Nicholas Filthuth,,closed
35325,AWAY,11,,19,Anders Grønborg,,closed
35325,AWAY,12,,19,Anders Grønborg,,closed
35325,AWAY,13,,21,Casper Lindhardt Christensen,,closed
35325,AWAY,14,,45,Jonas Nordheim,,closed
35325,AWAY,15,,47,Christian Sørensen,,closed
35325,AWAY,16,,86,Casper Breitenbach,,closed
35325,AWAY,17,,89,Kenneth Danielsen,,closed
35325,AWAY,18,,90,Malthe Daae Christensen,,closed
35325,AWAY,19,,99,Simon Kristensen,,closed
35970,HOME,0,,1,Mathias Holm Mikkelsen,,closed
35970,HOME,1,,5,Kristoffer Handgaard,,closed
35970,HOME,2,,6,Theis Hedegaard Lauridsen,,closed
35970,HOME,3,,7,Simon Møller,,closed
35970,HOME,4,,9,Simon Lauridsen,,closed
35970,HOME,5,,14,Mathias Lauridsen,,closed
35970,HOME,6,,15,Andre Van Enckevort,,closed
35970,HOME,7,,17,Johan Selleby,,closed
35970,HOME,8,,23,Kristian Gadegaard,,closed
35970,HOME,9,,24,Mikkel Falsig,,closed
35970,HOME,10,,25,Jonas Højmark,,closed
35970,HOME,11,,27,Nicholas Holm Mikkelsen,,closed
35970,HOME,12,,37,Frederik Kjelgaard,,closed
35970,HOME,13,,65,Daniel Ravn,,closed
35970,HOME,14,,70,Viktor Nielsen,,closed
35970,HOME,15,,71,Mads Lindbjerg Jespersen,,closed
35970,HOME,16,,74,Jeppe Kjærsgaard,,closed
35970,HOME,17,,77,Mikkel Skov Nielsen,,closed
35970,HOME,18,,93,Søren Olesen,,closed
35970,HOME,19,,97,Morten Handgaard,,closed
35970,AWAY,0,,7,Mads Sanderhoff,,closed
35970,AWAY,1,,11,Nicolai Højen Bertelsen,,closed
35970,AWAY,2,,14,Frederik Sanderhoff,,closed
35970,AWAY,3,,15,Mathias Olesen,,closed
35970,AWAY,4,,19,Jonas Sønderby,,closed
35970,AWAY,5,,27,Aleksander Nørgaard,,closed
35970,AWAY,6,,31,Malte Borup,,closed
35970,AWAY,7,,36,Noa Læsø,,closed
35970,AWAY,8,,44,Nicklaes André,,closed
35970,AWAY,9,,63,Kevin Linnerup,,closed
35970,AWAY,10,,64,Mads Bundgaard Poulsen,,closed
35970,AWAY,11,,71,Malthe Saaby Hjelm,,closed
35970,AWAY,12,,75,Oliver Frost,,closed
35970,AWAY,13,,88,Rasmus Høegh Mortensen,,closed
35970,AWAY,14,,92,Thais Olesen Sørensen,,closed
35971,HOME,0,,1,Mike Grunnet Bing,,closed
35971,HOME,1,,6,Nicklas Dahl,,closed
35971,HOME,2,,8,Nicklas Christoffersen,,closed
35971,HOME,3,,10,Frederik Bøcker Jensen,,closed
35971,HOME,4,,15,Jannick Christoffersen,,closed
35971,HOME,5,,21,Pauls Skuja,,closed
35971,HOME,6,,31,Rasmus Rasmussen,,closed
35971,HOME,7,,45,Jesper Lykke,,closed
35971,HOME,8,,56,Mikkel Hessellund,,closed
35971,HOME,9,,84,Morten Broe,,closed
35971,HOME,10,,94,Martin Kristoffersen,,closed
35971,HOME,11,,97,Casper Beck Nielsen,,closed
35971,AWAY,0,,1,Mathias Saaby Hjelm,,closed
35971,AWAY,1,,3,Emil Winther Pedersen,,closed
35971,AWAY,2,,4,Viktor Gade,,closed
35971,AWAY,3,,5,Nikolaj Fischer Hørby Jensen,,closed
35971,AWAY,4,,10,Emil Kajgaard,,closed
35971,AWAY,5,,15,Niklas Juul Jensen,,closed
35971,AWAY,6,,17,Anders Tengnagel,,closed
35971,AWAY,7,,22,Simon Erlandsen,,closed
35971,AWAY,8,,23,Dennis Torp,,closed
35971,AWAY,9,,27,Rasmus Bengtsson,,closed
35971,AWAY,10,,60,Rasmus Overgaard,,closed
35971,AWAY,11,,68,Mikkel Hansen,,closed
35971,AWAY,12,,69,Mathias Hansen,,closed
35971,AWAY,13,,71,Magnus Nyeng Jensen,,closed
35971,AWAY,14,,81,Kasper Jensen,,closed
35971,AWAY,15,,88,Mads Larsen,,closed
35971,AWAY,16,,91,Niklas Andersen,,closed
35971,AWAY,17,,92,Nicolai Flyvholm Pedersen,,closed
35971,AWAY,18,,95,Frederik Lentz,,closed
35971,AWAY,19,,98,Rasmus Larsen,,closed
35311,HOME,0,,1,Rasmus Børger Petersen,,closed
35311,HOME,1,,3,Charlie Petersen,,closed
35311,HOME,2,,5,Bertram Valiant Vinther,,closed
35311,HOME,3,,7,Jon Beck Poulsen,,closed
35311,HOME,4,,9,Frederik Mads Pil,,closed
35311,HOME,5,,14,Josef Adnan,,closed
35311,HOME,6,,20,Noel Donde,,closed
35311,HOME,7,,22,Christian Holmsteen,,closed
35311,HOME,8,,23,Tobias Alexander Jensen,,closed
35311,HOME,9,,27,Villads Bech Crawfurd,,closed
35311,HOME,10,,41,Rasmus Lilleballe Poulsen,,closed
35311,HOME,11,,42,Magnus Bidstrup-Mynster,,closed
35311,HOME,12,,63,Kalle Tamminen,,closed
35311,HOME,13,,69,Elias Ford Holmberg,,closed
35311,HOME,14,,77,Victor Holmsteen,,closed
35311,HOME,15,,88,Bertram Carlsen,,closed
35311,HOME,16,,97,Rasmus Engelhardt Frie,,closed
35311,AWAY,0,,1,Andreas Nielsen Kielsen,,closed
35311,AWAY,1,,7,Anders Sørensen,,closed
35311,AWAY,2,,8,Gustav Damgaard Larsen,,closed
35311,AWAY,3,,10,Jakub Lyskawa,,closed
35311,AWAY,4,,11,Kristers Kuznecovs,,closed
35311,AWAY,5,,13,Viktor Heinrichas,,closed
35311,AWAY,6,,15,Morten Ketelsen,,closed
35311,AWAY,7,,17,Valdemar Jarløv,,closed
35311,AWAY,8,,30,Sophus Gormsen,,closed
35311,AWAY,9,,48,Christian Espensen,,closed
35311,AWAY,10,,71,Emils Ziverts,,closed
35311,AWAY,11,,87,Nikolaj Hommel,,closed
35311,AWAY,12,,96,Kasper Kofoed,,closed
35311,AWAY,13,,98,Victor Hansen,,closed
35326,HOME,0,,7,Jannick Strikert,,closed
35326,HOME,1,,13,Michael Møller,,closed
35326,HOME,2,,14,Thomas Hviid,,closed
35326,HOME,3,,20,Michael Werdelin,,closed
35326,HOME,4,,26,Frederik Trier Møller,,closed
35326,HOME,5,,28,Ole Tougaard,,closed
35326,HOME,6,,44,Philippe Nielsen,,closed
35326,HOME,7,,49,Kristian Kirk,,closed
35326,HOME,8,,59,Kim Thobiassen,,closed
35326,HOME,9,,63,Lars Meyer,,closed
35326,HOME,10,,64,Nicklas Petzke,,closed
35326,HOME,11,,66,Jeppe Trier,,closed
35326,HOME,12,,81,Jesper Schow,,closed
35326,HOME,13,,82,Sebastian Knudsen,,closed
35326,HOME,14,,97,Mads Voldum,,closed
35326,AWAY,0,,2,Simon Lehnert,,closed
35326,AWAY,1,,10,Otto Ray Hernandez,,closed
35326,AWAY,2,,14,Kasper Nørregaard,,closed
35326,AWAY,3,,16,Sophus Ørnskov,,closed
35326,AWAY,4,,18,Kristoffer Fält,,closed
35326,AWAY,5,,19,Christian Niekrenz,,closed
35326,AWAY,6,,20,Tobias Gade Langsted,,closed
35326,AWAY,7,,23,Nicky Hindberg Clemmensen,,closed
35326,AWAY,8,,24,Christian Høj,,closed
35326,AWAY,9,,25,Sylvester Hesselager Malm,,closed
35326,AWAY,10,,27,Mads Hansen,,closed
35326,AWAY,11,,48,Nicklas Møller,,closed
35326,AWAY,12,,67,Daniel Mac Cabe,,closed
35326,AWAY,13,,77,Andreas Walther,,closed
35326,AWAY,14,,88,Rasmus Ravn,,closed
35326,AWAY,15,,91,Lucas Sødergaard,,closed
35326,AWAY,16,,97,Daniel Hedegaard,,closed
35326,AWAY,17,,98,Jonas Bjerring Scherfig,,closed
35327,HOME,0,,2,Jakob Ohlsson,,closed
35327,HOME,1,,3,Jon Precht-Sparre,,closed
