Dato,KampID,Sæson,Spiller,Nummer,H/U
2023-09-12,75078,20232024,Frederik Mads Pil,9,H
2023-09-12,75078,20232024,Jonathan Stausholm Carlsen,17,H
2023-09-12,75078,20232024,Noel Donde,20,H
2023-09-12,75078,20232024,Christian Holmsteen,22,H
2023-09-12,75078,20232024,Villads Bech Crawfurd,27,H
2023-09-12,75078,20232024,Kasper Abildgaard,31,H
2023-09-12,75078,20232024,Magnus Bidstrup-Mynster,42,H
2023-09-12,75078,20232024,Christoffer Ray Klindtworth,55,H
2023-09-12,75078,20232024,Kalle Tamminen,63,H
2023-09-12,75078,20232024,Elias Ford Holmberg,69,H
2023-09-12,75078,20232024,Victor Holmsteen,77,H
2023-09-12,75078,20232024,Jon Precht-Sparre,3,U
2023-09-12,75078,20232024,Marius Lunddahl,8,U
2023-09-12,75078,20232024,Jakub Lyskawa,13,U
2023-09-12,75078,20232024,Jacob Hansen,15,U
2023-09-12,75078,20232024,Jannik L. Dalkvist,17,U
2023-09-12,75078,20232024,Oliver Ruud,19,U
2023-09-12,75078,20232024,Rasmus Kiel Jensen,25,U
2023-09-12,75078,20232024,Victor Toftebjerg,28,U
2023-09-12,75078,20232024,Mathias S. Madsen,31,U
2023-09-12,75078,20232024,Osvald Mathiassen,43,U
2023-09-12,75078,20232024,Andreas Kleczewski,77,U
2023-09-12,75078,20232024,Jacob Stenkilde,79,U
2023-09-12,75078,20232024,Emil Madsen,80,U
2023-09-12,75078,20232024,Victor Madsen,82,U
2023-09-12,75078,20232024,Oliver Madsen,87,U
2023-09-12,75078,20232024,Rasmus Schjerlund Nielsen,89,U
2023-09-13,75105,20232024,Anton Madsen,5,H
2023-09-13,75105,20232024,Jonathan Velgaard Sørensen,6,H
2023-09-13,75105,20232024,Nicklas Christoffersen,8,H
2023-09-13,75105,20232024,Nicklaes André,9,H
2023-09-13,75105,20232024,Anders Jørgensen,11,H
2023-09-13,75105,20232024,Magnus Jensen,12,H
2023-09-13,75105,20232024,Jesper Schmidt,13,H
2023-09-13,75105,20232024,Jannick Christoffersen,15,H
2023-09-13,75105,20232024,Dennis Torp,18,H
2023-09-13,75105,20232024,Rasmus Overgaard,20,H
2023-09-13,75105,20232024,Nikolaj Fischer Hørby Jensen,21,H
2023-09-13,75105,20232024,Nicholas Mac Cabe,22,H
2023-09-13,75105,20232024,Frederik Røhl-Grønbech,24,H
2023-09-13,75105,20232024,Rasmus Rasmussen,31,H
2023-09-13,75105,20232024,Emil Kajgaard,61,H
2023-09-13,75105,20232024,Viktor Gade,73,H
2023-09-13,75105,20232024,Casper Eiersted,88,H
2023-09-13,75105,20232024,Niklas Andersen,94,H
2023-09-13,75105,20232024,Emil Winther Pedersen,96,H
2023-09-13,75105,20232024,Casper Beck Nielsen,97,H
2023-09-13,75105,20232024,Oliver Skovbo,2,U
2023-09-13,75105,20232024,Kasper Kajgaard,6,U
2023-09-13,75105,20232024,Søren Bjerregaard,7,U
2023-09-13,75105,20232024,Frederik Tronderup Nielsen,9,U
2023-09-13,75105,20232024,Anders Tengnagel,17,U
2023-09-13,75105,20232024,Simon Erlandsen,22,U
2023-09-13,75105,20232024,Rasmus Bengtsson,27,U
2023-09-13,75105,20232024,Kasper Abildgaard,29,U
2023-09-13,75105,20232024,Marcus Fuglsang Sørensen,31,U
2023-09-13,75105,20232024,Mikkel Hansen,68,U
2023-09-13,75105,20232024,Mathias Hansen,69,U
2023-09-13,75105,20232024,Magnus Nyeng Jensen,71,U
2023-09-13,75105,20232024,Oscar Bjørk Simonsen,77,U
2023-09-13,75105,20232024,Tue Sund,79,U
2023-09-13,75105,20232024,Mads Larsen,88,U
2023-09-13,75105,20232024,Nicolai Flyvholm Pedersen,92,U
2023-09-13,75105,20232024,Kasper Jerup,94,U
2023-09-13,75105,20232024,Frederik Lentz,95,U
2023-09-13,75105,20232024,Simon Hansen,97,U
2023-09-13,75105,20232024,Rasmus Larsen,98,U
2023-09-13,75079,20232024,Malthe Daae Christensen,90,H
2023-09-13,75079,20232024,Malthe Daae Christensen,90,H
2023-09-13,75079,20232024,Malthe Daae Christensen,90,H
2023-09-13,75079,20232024,Malthe Daae Christensen,90,H
2023-09-13,75079,20232024,Mike Trolle Lind,1,H
2023-09-13,75079,20232024,Lucas Madsen,4,H
2023-09-13,75079,20232024,Simon Damsø,5,H
2023-09-13,75079,20232024,Mathias Simon Thorsen,6,H
2023-09-13,75079,20232024,Rasmus Madsen,7,H
2023-09-13,75079,20232024,Andre Stich,10,H
2023-09-13,75079,20232024,Jannik Trolle,12,H
2023-09-13,75079,20232024,Rasmus D Hermilly,17,H
2023-09-13,75079,20232024,Casper Lindhardt Christensen,21,H
2023-09-13,75079,20232024,Lukas Örlygursson,23,H
2023-09-13,75079,20232024,Marko W. Krogsgaard,25,H
2023-09-13,75079,20232024,Rasmus Wernblad,44,H
2023-09-13,75079,20232024,Magnus Bonavent Rasmussen,55,H
2023-09-13,75079,20232024,Casper Breitenbach,86,H
2023-09-13,75079,20232024,Kenneth Danielsen,89,H
2023-09-13,75079,20232024,Frederik Kobberup,92,H
2023-09-13,75079,20232024,Frederik Kobberup,92,H
2023-09-13,75079,20232024,Stefan Ohrt,96,H
2023-09-13,75079,20232024,Anders Sørensen,7,U
2023-09-13,75079,20232024,Gustav Damgaard Larsen,8,U
2023-09-13,75079,20232024,Frederik Usterud,9,U
2023-09-13,75079,20232024,Oskar Hovej Pedersen,10,U
2023-09-13,75079,20232024,Frederik Tritsaris,11,U
2023-09-13,75079,20232024,Viktor Heinrichas,13,U
2023-09-13,75079,20232024,Morten Ketelsen,15,U
2023-09-13,75079,20232024,Valdemar Jarløv,17,U
2023-09-13,75079,20232024,David Schack Puckering,22,U
2023-09-13,75079,20232024,Alexander Tritsaris,27,U
2023-09-13,75079,20232024,Sophus Gormsen,30,U
2023-09-13,75079,20232024,Alexander Askov Filipsen,31,U
2023-09-13,75079,20232024,Jesper Veenman Jensen,38,U
2023-09-13,75079,20232024,Alexander Møller Stolpe,50,U
2023-09-13,75079,20232024,Gustav Hviid,69,U
2023-09-13,75079,20232024,Mikkel Flarup,75,U
2023-09-13,75079,20232024,Nikolaj Transel,87,U
2023-09-13,75079,20232024,Kasper Kofoed,96,U
2023-09-13,75079,20232024,William Lohmann,99,U
2023-09-15,75111,20232024,Oliver Skovbo,2,H
2023-09-15,75111,20232024,Kasper Kajgaard,6,H
2023-09-15,75111,20232024,Søren Bjerregaard,7,H
2023-09-15,75111,20232024,Frederik Tronderup Nielsen,9,H
2023-09-15,75111,20232024,Anders Tengnagel,17,H
2023-09-15,75111,20232024,Simon Erlandsen,22,H
2023-09-15,75111,20232024,Rasmus Bengtsson,27,H
2023-09-15,75111,20232024,Kasper Abildgaard,29,H
2023-09-15,75111,20232024,Marcus Fuglsang Sørensen,31,H
2023-09-15,75111,20232024,Mikkel Hansen,68,H
2023-09-15,75111,20232024,Mathias Hansen,69,H
2023-09-15,75111,20232024,Tue Sund,79,H
2023-09-15,75111,20232024,Mads Larsen,88,H
2023-09-15,75111,20232024,Nicolai Flyvholm Pedersen,92,H
2023-09-15,75111,20232024,Oscar Bjørk Simonsen,93,H
2023-09-15,75111,20232024,Kasper Jerup,94,H
2023-09-15,75111,20232024,Frederik Lentz,95,H
2023-09-15,75111,20232024,Simon Hansen,97,H
2023-09-15,75111,20232024,Rasmus Larsen,98,H
2023-09-15,75111,20232024,Jacob Olsen,5,U
2023-09-15,75111,20232024,Jacob Strøm,7,U
2023-09-15,75111,20232024,Elias Legaard Pedersen,9,U
2023-09-15,75111,20232024,Frederik Waller,10,U
2023-09-15,75111,20232024,Lukasz Adamczak,11,U
2023-09-15,75111,20232024,Kevin Puhlmann,12,U
2023-09-15,75111,20232024,Frederik Østervang,16,U
2023-09-15,75111,20232024,Anders Bering,20,U
2023-09-15,75111,20232024,Patrick Mellergaard Nielsen,24,U
2023-09-15,75111,20232024,Frederik Strøm,25,U
2023-09-15,75111,20232024,Kristoffer Jensen,26,U
2023-09-15,75111,20232024,Magnus Krøgh,71,U
2023-09-15,75111,20232024,Gustav Wunderov,78,U
2023-09-15,75111,20232024,Kasper Kaller Jensen,81,U
2023-09-15,75111,20232024,Rasmus Høegh Mortensen,88,U
2023-09-15,75111,20232024,Andreas Glad,89,U
2023-09-15,75111,20232024,Nicklas Hoppe,90,U
2023-09-15,75111,20232024,Jonas Juul Jensen,93,U
2023-09-16,75109,20232024,Mike Grunnet Bing,1,H
2023-09-16,75109,20232024,Anton Madsen,5,H
2023-09-16,75109,20232024,Jonathan Velgaard Sørensen,6,H
2023-09-16,75109,20232024,Nicklaes André,9,H
2023-09-16,75109,20232024,Anders Jørgensen,11,H
2023-09-16,75109,20232024,Magnuskj00,12,H
2023-09-16,75109,20232024,Jesper Schmidt,13,H
2023-09-16,75109,20232024,Jannick Christoffersen,15,H
2023-09-16,75109,20232024,Dennis Torp,16,H
2023-09-16,75109,20232024,Casper Svane,18,H
2023-09-16,75109,20232024,Rasmus Overgaard,20,H
2023-09-16,75109,20232024,Nicholas Mac Cabe,22,H
2023-09-16,75109,20232024,Oscar Kusk,27,H
2023-09-16,75109,20232024,Rasmus Rasmussen,31,H
2023-09-16,75109,20232024,Emil Kajgaard,61,H
2023-09-16,75109,20232024,Viktor Gade,73,H
2023-09-16,75109,20232024,Casper Eiersted,88,H
2023-09-16,75109,20232024,Niklas Andersen,94,H
2023-09-16,75109,20232024,Emil Winther Pedersen,96,H
2023-09-16,75109,20232024,Casper Beck Nielsen,97,H
2023-09-16,75109,20232024,Lars Kjær Rasmussen,1,U
2023-09-16,75109,20232024,Rasmus Petersen,7,U
2023-09-16,75109,20232024,Jeppe Nygaard,8,U
2023-09-16,75109,20232024,Mathias Bergholdt,9,U
2023-09-16,75109,20232024,Allan Sandland,16,U
2023-09-16,75109,20232024,Lasse Pedersen,43,U
2023-09-16,75109,20232024,Nicolai Nørup,47,U
2023-09-16,75109,20232024,Niklas Vestergaard,49,U
2023-09-16,75109,20232024,Jeppe Grønhøj Andreasen,77,U
2023-09-16,75109,20232024,Kasper Baungaard,88,U
2023-09-16,75109,20232024,William Palmqvist,99,U
2023-09-16,75110,20232024,Mathias Saaby Hjelm,1,H
2023-09-16,75110,20232024,Kevin Linnerup,7,H
2023-09-16,75110,20232024,Johan Uppström,10,H
2023-09-16,75110,20232024,Nicolai Højen Bertelsen,11,H
2023-09-16,75110,20232024,Jeppe Poulsen,13,H
2023-09-16,75110,20232024,Magnus Madsen,14,H
2023-09-16,75110,20232024,Mathias Olesen,15,H
2023-09-16,75110,20232024,Christian Saaby Andersen,17,H
2023-09-16,75110,20232024,Jonas Sønderby,19,H
2023-09-16,75110,20232024,Oliver Bager,22,H
2023-09-16,75110,20232024,William Aabel,24,H
2023-09-16,75110,20232024,Noa Læsø,36,H
2023-09-16,75110,20232024,Noa Læsø,36,H
2023-09-16,75110,20232024,Mikkel Slott Rasmussen,61,H
2023-09-16,75110,20232024,Mads Bundgaard Poulsen,64,H
2023-09-16,75110,20232024,Malthe Saaby Hjelm,71,H
2023-09-16,75110,20232024,Anton Wennbring,75,H
2023-09-16,75110,20232024,Anton Bendsen,77,H
2023-09-16,75110,20232024,Bjørn Ring,87,H
2023-09-16,75110,20232024,Thais Olesen Sørensen,92,H
2023-09-16,75110,20232024,Jeppe Viberg,5,U
2023-09-16,75110,20232024,Jonas Kristensen,6,U
2023-09-16,75110,20232024,Victor Overholt,9,U
2023-09-16,75110,20232024,Nicklas Hedemand Nielsen,15,U
2023-09-16,75110,20232024,Oskar Bendsen,16,U
2023-09-16,75110,20232024,Simon Lysdahl Sørensen,17,U
2023-09-16,75110,20232024,Tobias Holm,20,U
2023-09-16,75110,20232024,Emil Toftegaard Ibsen,23,U
2023-09-16,75110,20232024,Christoffer Jensen,24,U
2023-09-16,75110,20232024,Aske Tornvig,25,U
2023-09-16,75110,20232024,Patrik Melis,66,U
2023-09-16,75110,20232024,Vitus Kuskegaard,88,U
2023-09-17,75080,20232024,Malthe Kjær,4,H
2023-09-17,75080,20232024,William Petersen,6,H
2023-09-17,75080,20232024,Mikkel Juul Gøbel,8,H
2023-09-17,75080,20232024,Zimon Peters,11,H
2023-09-17,75080,20232024,Viktor Grøn-Henriksen,13,H
2023-09-17,75080,20232024,Mikkel Christensen,24,H
2023-09-17,75080,20232024,Jonas Gylling,32,H
2023-09-17,75080,20232024,David De Fries,33,H
2023-09-17,75080,20232024,Mathias Olderkjær,36,H
2023-09-17,75080,20232024,Mathias Vestergaard,40,H
2023-09-17,75080,20232024,Philip Monin-Vangaa,41,H
2023-09-17,75080,20232024,Nikolaj Brixager,44,H
2023-09-17,75080,20232024,David Mathiasen,55,H
2023-09-17,75080,20232024,Jonas Kahn Prætorius Jørgensen,56,H
2023-09-17,75080,20232024,Juvenal Dikacz,68,H
2023-09-17,75080,20232024,Mark Bertram,75,H
2023-09-17,75080,20232024,Milan Adam,87,H
2023-09-17,75080,20232024,Jon Precht-Sparre,3,U
2023-09-17,75080,20232024,Magnus Larsen,11,U
2023-09-17,75080,20232024,Jakub Lyskawa,13,U
2023-09-17,75080,20232024,Jacob Hansen,15,U
2023-09-17,75080,20232024,Jannik L. Dalkvist,17,U
2023-09-17,75080,20232024,Jonas Hvid Nielsen,24,U
2023-09-17,75080,20232024,Victor Toftebjerg,28,U
2023-09-17,75080,20232024,Mathias S. Madsen,31,U
2023-09-17,75080,20232024,Osvald Mathiassen,43,U
2023-09-17,75080,20232024,Andreas Kleczewski,77,U
2023-09-17,75080,20232024,Jacob Stenkilde,79,U
2023-09-17,75080,20232024,Emil Madsen,80,U
2023-09-17,75080,20232024,Victor Madsen,82,U
2023-09-17,75080,20232024,Linus Sundquist,83,U
2023-09-17,75080,20232024,Oliver Madsen,87,U
2023-09-17,75080,20232024,Rasmus Schjerlund Nielsen,89,U
2023-09-20,75081,20232024,Simon Lehnert,2,H
2023-09-20,75081,20232024,Otto Ray Hernandez,10,H
2023-09-20,75081,20232024,Sophus Ørnskov,16,H
2023-09-20,75081,20232024,Kristoffer Fält,18,H
2023-09-20,75081,20232024,Tobias Gade Langsted,20,H
2023-09-20,75081,20232024,Hugo Hesselager Malm,23,H
2023-09-20,75081,20232024,Christian Høj,24,H
2023-09-20,75081,20232024,Axel Rasmussen,35,H
2023-09-20,75081,20232024,Kim Clemedtson,61,H
2023-09-20,75081,20232024,Bastian Gyldenløve Hoff,66,H
2023-09-20,75081,20232024,Daniel Mac Cabe,67,H
2023-09-20,75081,20232024,Nicolai Børner,90,H
2023-09-20,75081,20232024,Lucas Sødergaard,91,H
2023-09-20,75081,20232024,Jonas Bjerring Scherfig,98,H
2023-09-20,75081,20232024,Rasmus Børger Petersen,1,U
2023-09-20,75081,20232024,Charlie Petersen,3,U
2023-09-20,75081,20232024,Tobias Børger Petersen,4,U
2023-09-20,75081,20232024,Bertram Vinther,5,U
2023-09-20,75081,20232024,Frederik Mads Pil,9,U
2023-09-20,75081,20232024,Jonathan Stausholm Carlsen,17,U
2023-09-20,75081,20232024,Noel Donde,20,U
2023-09-20,75081,20232024,Christian Holmsteen,22,U
2023-09-20,75081,20232024,Villads Bech Crawfurd,27,U
2023-09-20,75081,20232024,Kasper Abildgaard,31,U
2023-09-20,75081,20232024,Rasmus Lilleballe Poulsen,41,U
2023-09-20,75081,20232024,Magnus Bidstrup-Mynster,42,U
2023-09-20,75081,20232024,Christoffer Ray Klindtworth,55,U
2023-09-20,75081,20232024,Kalle Tamminen,63,U
2023-09-20,75081,20232024,Elias Ford Holmberg,69,U
2023-09-20,75081,20232024,Victor Holmsteen,77,U
2023-09-20,75081,20232024,Rasmus Engelhardt Frie,97,U
2023-09-23,75082,20232024,Jon Precht-Sparre,3,H
2023-09-23,75082,20232024,Marius Lunddahl,8,H
2023-09-23,75082,20232024,Magnus Larsen,11,H
2023-09-23,75082,20232024,Jannik L. Dalkvist,17,H
2023-09-23,75082,20232024,Jonas Hvid Nielsen,24,H
2023-09-23,75082,20232024,Victor Toftebjerg,28,H
2023-09-23,75082,20232024,Mathias S. Madsen,31,H
2023-09-23,75082,20232024,Osvald Mathiassen,43,H
2023-09-23,75082,20232024,Andreas Kleczewski,77,H
2023-09-23,75082,20232024,Jacob Stenkilde,79,H
2023-09-23,75082,20232024,Emil Madsen,80,H
2023-09-23,75082,20232024,Victor Madsen,82,H
2023-09-23,75082,20232024,Linus Sundquist,83,H
2023-09-23,75082,20232024,Oliver Madsen,87,H
2023-09-23,75082,20232024,Rasmus Schjerlund,89,H
2023-09-23,75082,20232024,Mike Trolle Lind,1,U
2023-09-23,75082,20232024,Lucas Madsen,4,U
2023-09-23,75082,20232024,Simon Damsø,5,U
2023-09-23,75082,20232024,Mathias Simon Thorsen,6,U
2023-09-23,75082,20232024,Rasmus Madsen,7,U
2023-09-23,75082,20232024,Andre Stich,10,U
2023-09-23,75082,20232024,Jannik Trolle,12,U
2023-09-23,75082,20232024,Rasmus D Hermilly,17,U
2023-09-23,75082,20232024,Casper Lindhardt Christensen,21,U
2023-09-23,75082,20232024,Lukas Örlygursson,23,U
2023-09-23,75082,20232024,Marko W. Krogsgaard,25,U
2023-09-23,75082,20232024,Sebastian Visti,40,U
2023-09-23,75082,20232024,Rasmus Wernblad,44,U
2023-09-23,75082,20232024,Magnus Bonavent Rasmussen,55,U
2023-09-23,75082,20232024,Casper Breitenbach,86,U
2023-09-23,75082,20232024,Frederik Kobberup,92,U
2023-09-23,75082,20232024,Stefan Ohrt,96,U
2023-09-23,75112,20232024,Jacob Olsen,5,H
2023-09-23,75112,20232024,Elias Legaard Pedersen,9,H
2023-09-23,75112,20232024,Frederik Waller,10,H
2023-09-23,75112,20232024,Kevin Puhlmann,12,H
2023-09-23,75112,20232024,Frederik Østervang,16,H
2023-09-23,75112,20232024,Kristoffer Røhl Grønbech,21,H
2023-09-23,75112,20232024,Patrick Mellergaard Nielsen,24,H
2023-09-23,75112,20232024,Frederik Strøm,25,H
2023-09-23,75112,20232024,Kristoffer Jensen,26,H
2023-09-23,75112,20232024,Magnus Krøgh,71,H
2023-09-23,75112,20232024,Gustav Wunderov,78,H
2023-09-23,75112,20232024,Kasper Kaller Jensen,81,H
2023-09-23,75112,20232024,Rasmus Høegh Mortensen,88,H
2023-09-23,75112,20232024,Andreas Glad,89,H
2023-09-23,75112,20232024,Nicklas Hoppe,90,H
2023-09-23,75112,20232024,Jonas Juul Jensen,93,H
2023-09-23,75112,20232024,Jonas Kristensen,6,U
2023-09-23,75112,20232024,Vinoth Sivapalan,8,U
2023-09-23,75112,20232024,Vinoth Sivapalan,8,U
2023-09-23,75112,20232024,Uffe Lykke Kjær Simonsen,14,U
2023-09-23,75112,20232024,Nicklas Hedemand Nielsen,15,U
2023-09-23,75112,20232024,Mathias Brandt Vand,17,U
2023-09-23,75112,20232024,Aske Tornvig,25,U
2023-09-23,75112,20232024,Emil Toftegaard Ibsen,27,U
2023-09-23,75112,20232024,Patrik Melis,30,U
2023-09-23,75112,20232024,Patrik Melis,30,U
2023-09-23,75112,20232024,Mathias Thode Ostenfeld,38,U
2023-09-23,75112,20232024,Oskar Bendsen,55,U
2023-09-23,75112,20232024,Jeppe Viberg,61,U
2023-09-23,75112,20232024,Simon Lysdahl Sørensen,77,U
2023-09-23,75112,20232024,Vitus Kuskegaard,88,U
2023-09-23,75114,20232024,Mathias Saaby Hjelm,1,H
2023-09-23,75114,20232024,Kevin Linnerup,7,H
2023-09-23,75114,20232024,Johan Uppström,10,H
2023-09-23,75114,20232024,Nicolai Højen Bertelsen,11,H
2023-09-23,75114,20232024,Jeppe Pedersen,13,H
2023-09-23,75114,20232024,Mathias Olesen,15,H
2023-09-23,75114,20232024,Christian Saaby Andersen,17,H
2023-09-23,75114,20232024,Jonas Sønderby,19,H
2023-09-23,75114,20232024,Oliver Bager,22,H
2023-09-23,75114,20232024,William Aabel,24,H
2023-09-23,75114,20232024,Oskar Bach,44,H
2023-09-23,75114,20232024,Mikkel Slott Rasmussen,61,H
2023-09-23,75114,20232024,Mads Bundgaard Poulsen,64,H
2023-09-23,75114,20232024,Malthe Saaby Hjelm,71,H
2023-09-23,75114,20232024,Anton Wennbring,75,H
2023-09-23,75114,20232024,Anton Bendsen,77,H
2023-09-23,75114,20232024,Bjørn Ring,87,H
2023-09-23,75114,20232024,Thais Olesen Sørensen,92,H
2023-09-23,75114,20232024,Frederik Sørensen,99,H
2023-09-23,75114,20232024,Anton Madsen,5,U
2023-09-23,75114,20232024,Jonathan Velgaard Sørensen,6,U
2023-09-23,75114,20232024,Nicklas Christoffersen,8,U
2023-09-23,75114,20232024,Nicklaes André,9,U
2023-09-23,75114,20232024,Anders Jørgensen,11,U
2023-09-23,75114,20232024,Magnus Jensen,12,U
2023-09-23,75114,20232024,Michael Lykke,13,U
2023-09-23,75114,20232024,Jannick Christoffersen,15,U
2023-09-23,75114,20232024,Viktor Gade,16,U
2023-09-23,75114,20232024,Casper Svane,18,U
2023-09-23,75114,20232024,Rasmus Overgaard,20,U
2023-09-23,75114,20232024,Nikolaj Fischer Hørby Jensen,21,U
2023-09-23,75114,20232024,Nicholas Mac Cabe,22,U
2023-09-23,75114,20232024,Frederik Røhl-Grønbech,24,U
2023-09-23,75114,20232024,Emil Kajgaard,61,U
2023-09-23,75114,20232024,Casper Eiersted,88,U
2023-09-23,75114,20232024,Niklas Andersen,94,U
2023-09-23,75114,20232024,Emil Winther Pedersen,96,U
2023-09-23,75114,20232024,Casper Beck Nielsen,97,U
2023-09-23,75084,20232024,Mikkel Juul Gøbel,8,H
2023-09-23,75084,20232024,Jeppe Huscher Andersen,10,H
2023-09-23,75084,20232024,Zimon Peters,12,H
2023-09-23,75084,20232024,Viktor Grøn-Henriksen,16,H
2023-09-23,75084,20232024,Dawid Jankowski,17,H
2023-09-23,75084,20232024,Mathias Vestergaard,19,H
2023-09-23,75084,20232024,William Petersen,23,H
2023-09-23,75084,20232024,Jonas Gylling,32,H
2023-09-23,75084,20232024,David De Fries,33,H
2023-09-23,75084,20232024,Mathias Olderkjær,36,H
2023-09-23,75084,20232024,David Mathiasen,40,H
2023-09-23,75084,20232024,Philip Monin-Vangaa,41,H
2023-09-23,75084,20232024,Nikolaj Brixager,44,H
2023-09-23,75084,20232024,Malthe Kjær,55,H
2023-09-23,75084,20232024,Jonas Kahn Prætorius Jørgensen,56,H
2023-09-23,75084,20232024,Mark Bertram,75,H
2023-09-23,75084,20232024,Milan Adam,87,H
2023-09-23,75084,20232024,Juvenal Dikacz,88,H
2023-09-23,75084,20232024,Simon Lehnert,2,U
2023-09-23,75084,20232024,Otto Ray Hernandez,10,U
2023-09-23,75084,20232024,Sophus Ørnskov,16,U
2023-09-23,75084,20232024,Kristoffer Fält,18,U
2023-09-23,75084,20232024,Tobias Gade Langsted,20,U
2023-09-23,75084,20232024,Hugo Hesselager Malm,23,U
2023-09-23,75084,20232024,Christian Høj,24,U
2023-09-23,75084,20232024,Axel Rasmussen,35,U
2023-09-23,75084,20232024,Kim Clemedtson,61,U
2023-09-23,75084,20232024,Bastian Gyldenløve Hoff,66,U
2023-09-23,75084,20232024,Daniel Mac Cabe,67,U
2023-09-23,75084,20232024,Nicolai Børner,90,U
2023-09-23,75084,20232024,Lucas Sødergaard,91,U
2023-09-23,75084,20232024,Jonas Bjerring Scherfig,98,U
2023-09-24,75083,20232024,Thomas Veenman Jensen,3,H
2023-09-24,75083,20232024,Gustav Hviid,4,H
2023-09-24,75083,20232024,Gustav Damgaard Larsen,8,H
2023-09-24,75083,20232024,Oskar Hovej Pedersen,10,H
2023-09-24,75083,20232024,Frederik Tritsaris,11,H
2023-09-24,75083,20232024,Viktor Heinrichas,13,H
2023-09-24,75083,20232024,Morten Ketelsen,15,H
2023-09-24,75083,20232024,Valdemar Jarløv,17,H
2023-09-24,75083,20232024,David Schack Puckering,22,H
2023-09-24,75083,20232024,Alexander Tritsaris,27,H
2023-09-24,75083,20232024,Sophus Gormsen,30,H
2023-09-24,75083,20232024,Alexander Askov Filipsen,31,H
2023-09-24,75083,20232024,Jesper Veenman Jensen,38,H
2023-09-24,75083,20232024,Alexander Møller Stolpe,50,H
2023-09-24,75083,20232024,Noah Lundvig,72,H
2023-09-24,75083,20232024,Mikkel Flarup,75,H
2023-09-24,75083,20232024,Nikolaj Transel,87,H
2023-09-24,75083,20232024,Kasper Kofoed,96,H
2023-09-24,75083,20232024,William Lohmann,99,H
2023-09-24,75083,20232024,Rasmus Børger Petersen,1,U
2023-09-24,75083,20232024,Charlie Petersen,3,U
2023-09-24,75083,20232024,Tobias Børger Petersen,4,U
2023-09-24,75083,20232024,Bertram Vinther,5,U
2023-09-24,75083,20232024,Frederik Mads Pil,9,U
2023-09-24,75083,20232024,Oscar Eklund,10,U
2023-09-24,75083,20232024,Jonathan Stausholm Carlsen,17,U
2023-09-24,75083,20232024,Noel Donde,20,U
2023-09-24,75083,20232024,Christian Holmsteen,22,U
2023-09-24,75083,20232024,Rasmus Lilleballe Poulsen,41,U
2023-09-24,75083,20232024,Magnus Bidstrup-Mynster,42,U
2023-09-24,75083,20232024,Kalle Tamminen,63,U
2023-09-24,75083,20232024,Elias Ford Holmberg,69,U
2023-09-24,75083,20232024,Victor Holmsteen,77,U
2023-10-04,75085,20232024,Mike Trolle Lind,1,H
2023-10-04,75085,20232024,Lucas Madsen,4,H
2023-10-04,75085,20232024,Simon Damsø,5,H
2023-10-04,75085,20232024,Mathias Simon Thorsen,6,H
